regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,4,2,0.5,4.0,32,8192,256,1024,640,556.193,556.321,554.528,-13.0078
mixed,4,2,0.5,4.0,32,8192,512,2048,1280,555.105,554.657,554.592,
mixed,4,2,0.5,4.0,32,8192,1024,4096,2560,552.417,554.049,552.288,-0.079
mixed,4,2,0.5,4.0,32,8192,2048,8192,5120,552.832,553.665,553.088,0.3073
mixed,4,2,0.5,4.0,32,8192,4096,16384,10240,684.832,1086.913,1086.495,0.999
mixed,4,2,0.5,4.0,64,0,128,512,320,37.951,52.445,52.225,0.9848
mixed,4,2,0.5,4.0,64,0,256,1024,640,60.256,84.926,84.289,0.9742
mixed,4,2,0.5,4.0,64,0,512,2048,1280,100.481,151.36,150.849,0.99
mixed,4,2,0.5,4.0,64,0,1024,4096,2560,185.089,284.958,285.983,1.0103
mixed,4,2,0.5,4.0,64,0,2048,8192,5120,352.993,554.4,552.866,0.9924
mixed,4,2,0.5,4.0,64,0,4096,16384,10240,685.887,1091.075,1086.019,0.9875
mixed,4,2,0.5,4.0,64,512,128,512,320,53.472,54.048,53.856,0.6667
mixed,4,2,0.5,4.0,64,512,256,1024,640,60.576,85.889,85.44,0.9823
mixed,4,2,0.5,4.0,64,512,512,2048,1280,100.832,153.184,151.839,0.9743
mixed,4,2,0.5,4.0,64,512,1024,4096,2560,185.728,286.271,286.144,0.9987
mixed,4,2,0.5,4.0,64,512,2048,8192,5120,352.384,554.016,553.951,0.9997
mixed,4,2,0.5,4.0,64,512,4096,16384,10240,688.8,1091.04,1089.697,0.9967
mixed,4,2,0.5,4.0,64,1024,128,512,320,86.304,87.201,86.435,0.146
mixed,4,2,0.5,4.0,64,1024,256,1024,640,86.56,87.681,86.785,0.2007
mixed,4,2,0.5,4.0,64,1024,512,2048,1280,100.545,152.545,151.264,0.9754
mixed,4,2,0.5,4.0,64,1024,1024,4096,2560,186.208,286.08,285.311,0.9923
mixed,4,2,0.5,4.0,64,1024,2048,8192,5120,353.408,554.306,554.112,0.999
mixed,4,2,0.5,4.0,64,1024,4096,16384,10240,686.563,1091.392,1089.249,0.9947
mixed,4,2,0.5,4.0,64,2048,128,512,320,153.728,154.335,154.113,0.6343
mixed,4,2,0.5,4.0,64,2048,256,1024,640,154.497,154.209,153.952,
mixed,4,2,0.5,4.0,64,2048,512,2048,1280,154.4,154.816,154.592,0.4615
mixed,4,2,0.5,4.0,64,2048,1024,4096,2560,186.88,287.296,285.023,0.9774
mixed,4,2,0.5,4.0,64,2048,2048,8192,5120,352.8,554.498,554.306,0.999
mixed,4,2,0.5,4.0,64,2048,4096,16384,10240,686.336,1093.026,1090.753,0.9944
mixed,4,2,0.5,4.0,64,4096,128,512,320,290.306,288.77,289.344,
mixed,4,2,0.5,4.0,64,4096,256,1024,640,289.249,288.736,288.064,
mixed,4,2,0.5,4.0,64,4096,512,2048,1280,288.704,288.897,288.896,0.9948
mixed,4,2,0.5,4.0,64,4096,1024,4096,2560,288.863,288.8,288.033,
mixed,4,2,0.5,4.0,64,4096,2048,8192,5120,354.176,554.627,556.992,1.0118
mixed,4,2,0.5,4.0,64,4096,4096,16384,10240,687.841,1092.736,1089.889,0.993
mixed,4,2,0.5,4.0,64,8192,128,512,320,561.153,560.832,560.513,
mixed,4,2,0.5,4.0,64,8192,256,1024,640,560.609,560.994,559.937,-1.7455
mixed,4,2,0.5,4.0,64,8192,512,2048,1280,561.761,561.122,560.449,
mixed,4,2,0.5,4.0,64,8192,1024,4096,2560,559.265,560.257,559.553,0.2903
mixed,4,2,0.5,4.0,64,8192,2048,8192,5120,557.057,556.096,556.193,
mixed,4,2,0.5,4.0,64,8192,4096,16384,10240,691.328,1092.064,1093.345,1.0032
mixed,4,2,0.5,4.0,128,0,128,512,320,38.337,53.889,53.184,0.9547
mixed,4,2,0.5,4.0,128,0,256,1024,640,61.505,85.6,84.385,0.9496
mixed,4,2,0.5,4.0,128,0,512,2048,1280,100.8,153.409,152.673,0.986
mixed,4,2,0.5,4.0,128,0,1024,4096,2560,186.753,286.274,285.089,0.9881
mixed,4,2,0.5,4.0,128,0,2048,8192,5120,353.631,553.89,554.432,1.0027
mixed,4,2,0.5,4.0,128,0,4096,16384,10240,688.353,1092.866,1088.609,0.9895
mixed,4,2,0.5,4.0,128,512,128,512,320,55.009,55.168,54.848,-1.0126
mixed,4,2,0.5,4.0,128,512,256,1024,640,61.472,85.826,84.672,0.9526
mixed,4,2,0.5,4.0,128,512,512,2048,1280,101.153,154.113,152.447,0.9685
mixed,4,2,0.5,4.0,128,512,1024,4096,2560,187.296,287.202,286.433,0.9923
mixed,4,2,0.5,4.0,128,512,2048,8192,5120,354.496,553.921,554.625,1.0035
mixed,4,2,0.5,4.0,128,512,4096,16384,10240,689.056,1090.721,1088.996,0.9957
mixed,4,2,0.5,4.0,128,1024,128,512,320,87.746,87.807,87.808,1.0164
mixed,4,2,0.5,4.0,128,1024,256,1024,640,87.712,88.768,87.871,0.1506
mixed,4,2,0.5,4.0,128,1024,512,2048,1280,102.462,154.016,153.056,0.9814
mixed,4,2,0.5,4.0,128,1024,1024,4096,2560,188.321,287.84,286.88,0.9904
mixed,4,2,0.5,4.0,128,1024,2048,8192,5120,354.304,556.192,554.72,0.9927
mixed,4,2,0.5,4.0,128,1024,4096,16384,10240,686.785,1091.715,1089.63,0.9949
mixed,4,2,0.5,4.0,128,2048,128,512,320,155.362,154.784,154.081,
mixed,4,2,0.5,4.0,128,2048,256,1024,640,154.721,156.128,154.209,-0.3639
mixed,4,2,0.5,4.0,128,2048,512,2048,1280,155.872,156.032,155.008,-5.4
mixed,4,2,0.5,4.0,128,2048,1024,4096,2560,188.288,288.224,287.042,0.9882
mixed,4,2,0.5,4.0,128,2048,2048,8192,5120,354.334,556.866,554.529,0.9885
mixed,4,2,0.5,4.0,128,2048,4096,16384,10240,689.315,1093.54,1088.834,0.9884
mixed,4,2,0.5,4.0,128,4096,128,512,320,288.609,289.313,287.648,-1.3651
mixed,4,2,0.5,4.0,128,4096,256,1024,640,288.96,289.856,288.321,-0.7132
mixed,4,2,0.5,4.0,128,4096,512,2048,1280,289.599,290.113,288.095,-2.9261
mixed,4,2,0.5,4.0,128,4096,1024,4096,2560,289.984,289.344,288.8,
mixed,4,2,0.5,4.0,128,4096,2048,8192,5120,355.295,555.232,555.169,0.9997
mixed,4,2,0.5,4.0,128,4096,4096,16384,10240,689.089,1093.506,1090.466,0.9925
mixed,4,2,0.5,4.0,128,8192,128,512,320,555.041,557.153,556.353,0.6212
mixed,4,2,0.5,4.0,128,8192,256,1024,640,557.984,559.68,557.537,-0.2636
mixed,4,2,0.5,4.0,128,8192,512,2048,1280,557.632,556.96,557.952,
mixed,4,2,0.5,4.0,128,8192,1024,4096,2560,556.704,556.481,556.991,
mixed,4,2,0.5,4.0,128,8192,2048,8192,5120,557.536,555.871,555.647,
mixed,4,2,0.5,4.0,128,8192,4096,16384,10240,691.458,1092.353,1093.091,1.0018
mixed,4,2,0.5,4.0,256,0,128,512,320,40.897,55.424,55.328,0.9934
mixed,4,2,0.5,4.0,256,0,256,1024,640,63.519,88.48,86.464,0.9192
mixed,4,2,0.5,4.0,256,0,512,2048,1280,103.455,154.305,153.089,0.9761
mixed,4,2,0.5,4.0,256,0,1024,4096,2560,188.64,287.935,286.784,0.9884
mixed,4,2,0.5,4.0,256,0,2048,8192,5120,353.44,555.235,556.672,1.0071
mixed,4,2,0.5,4.0,256,0,4096,16384,10240,687.585,1090.434,1088.706,0.9957
mixed,4,2,0.5,4.0,256,512,128,512,320,65.119,66.112,65.663,0.5478
mixed,4,2,0.5,4.0,256,512,256,1024,640,65.76,88.0,87.392,0.9727
mixed,4,2,0.5,4.0,256,512,512,2048,1280,104.513,155.359,153.758,0.9685
mixed,4,2,0.5,4.0,256,512,1024,4096,2560,188.448,288.865,287.488,0.9863
mixed,4,2,0.5,4.0,256,512,2048,8192,5120,355.424,555.171,554.817,0.9982
mixed,4,2,0.5,4.0,256,512,4096,16384,10240,688.737,1093.249,1089.822,0.9915
mixed,4,2,0.5,4.0,256,1024,128,512,320,97.76,97.376,97.44,
mixed,4,2,0.5,4.0,256,1024,256,1024,640,97.632,97.696,97.89,4.0313
mixed,4,2,0.5,4.0,256,1024,512,2048,1280,104.832,156.96,154.111,0.9453
mixed,4,2,0.5,4.0,256,1024,1024,4096,2560,189.984,290.305,287.616,0.9732
mixed,4,2,0.5,4.0,256,1024,2048,8192,5120,355.84,555.904,556.511,1.003
mixed,4,2,0.5,4.0,256,1024,4096,16384,10240,690.945,1091.618,1089.442,0.9946
mixed,4,2,0.5,4.0,256,2048,128,512,320,161.505,161.44,160.544,
mixed,4,2,0.5,4.0,256,2048,256,1024,640,162.24,164.449,161.761,-0.2168
mixed,4,2,0.5,4.0,256,2048,512,2048,1280,163.713,165.855,162.912,-0.3739
mixed,4,2,0.5,4.0,256,2048,1024,4096,2560,190.401,291.456,288.256,0.9683
mixed,4,2,0.5,4.0,256,2048,2048,8192,5120,357.279,558.241,555.842,0.9881
mixed,4,2,0.5,4.0,256,2048,4096,16384,10240,689.826,1095.424,1091.652,0.9907
mixed,4,2,0.5,4.0,256,4096,128,512,320,290.785,291.424,290.465,-0.5008
mixed,4,2,0.5,4.0,256,4096,256,1024,640,291.104,291.36,290.112,-3.875
mixed,4,2,0.5,4.0,256,4096,512,2048,1280,292.224,292.16,290.114,
mixed,4,2,0.5,4.0,256,4096,1024,4096,2560,293.057,296.001,294.527,0.4993
mixed,4,2,0.5,4.0,256,4096,2048,8192,5120,358.945,558.371,557.059,0.9934
mixed,4,2,0.5,4.0,256,4096,4096,16384,10240,692.067,1094.531,1093.025,0.9963
mixed,4,2,0.5,4.0,256,8192,128,512,320,558.561,560.513,560.128,0.8028
mixed,4,2,0.5,4.0,256,8192,256,1024,640,561.057,560.127,559.776,
mixed,4,2,0.5,4.0,256,8192,512,2048,1280,560.771,559.968,561.921,
mixed,4,2,0.5,4.0,256,8192,1024,4096,2560,559.554,559.231,558.817,
mixed,4,2,0.5,4.0,256,8192,2048,8192,5120,559.105,560.673,560.482,0.8782
mixed,4,2,0.5,4.0,256,8192,4096,16384,10240,690.752,1097.763,1090.691,0.9826
mixed,4,2,0.5,4.0,512,0,128,512,320,61.536,75.33,74.432,0.9349
mixed,4,2,0.5,4.0,512,0,256,1024,640,83.071,107.456,105.12,0.9042
mixed,4,2,0.5,4.0,512,0,512,2048,1280,122.463,171.808,168.512,0.9332
mixed,4,2,0.5,4.0,512,0,1024,4096,2560,200.095,294.497,292.129,0.9749
mixed,4,2,0.5,4.0,512,0,2048,8192,5120,360.321,558.335,558.433,1.0005
mixed,4,2,0.5,4.0,512,0,4096,16384,10240,693.217,1100.802,1094.467,0.9845
mixed,4,2,0.5,4.0,512,512,128,512,320,94.048,104.447,94.432,0.0369
mixed,4,2,0.5,4.0,512,512,256,1024,640,117.246,142.785,121.345,0.1605
mixed,4,2,0.5,4.0,512,512,512,2048,1280,158.529,204.863,200.096,0.8971
mixed,4,2,0.5,4.0,512,512,1024,4096,2560,237.025,331.808,327.872,0.9585
mixed,4,2,0.5,4.0,512,512,2048,8192,5120,392.992,578.337,575.681,0.9857
mixed,4,2,0.5,4.0,512,512,4096,16384,10240,702.689,1101.855,1098.212,0.9909
mixed,4,2,0.5,4.0,512,1024,128,512,320,128.126,127.328,127.361,
mixed,4,2,0.5,4.0,512,1024,256,1024,640,128.737,172.066,128.256,-0.0111
mixed,4,2,0.5,4.0,512,1024,512,2048,1280,192.576,238.881,202.016,0.2039
mixed,4,2,0.5,4.0,512,1024,1024,4096,2560,270.816,363.871,358.111,0.9381
mixed,4,2,0.5,4.0,512,1024,2048,8192,5120,430.753,613.824,611.713,0.9885
mixed,4,2,0.5,4.0,512,1024,4096,16384,10240,748.545,1111.52,1102.111,0.9741
mixed,4,2,0.5,4.0,512,2048,128,512,320,192.609,194.21,191.808,-0.5003
mixed,4,2,0.5,4.0,512,2048,256,1024,640,194.209,196.703,193.217,-0.3978
mixed,4,2,0.5,4.0,512,2048,512,2048,1280,206.623,304.319,205.472,-0.0118
mixed,4,2,0.5,4.0,512,2048,1024,4096,2560,338.145,433.152,362.945,0.261
mixed,4,2,0.5,4.0,512,2048,2048,8192,5120,495.36,679.329,675.843,0.9811
mixed,4,2,0.5,4.0,512,2048,4096,16384,10240,800.706,1178.529,1173.986,0.988
mixed,4,2,0.5,4.0,512,4096,128,512,320,320.834,321.311,322.431,3.348
mixed,4,2,0.5,4.0,512,4096,256,1024,640,319.904,321.632,321.984,1.2037
mixed,4,2,0.5,4.0,512,4096,512,2048,1280,324.065,326.784,323.584,-0.1769
mixed,4,2,0.5,4.0,512,4096,1024,4096,2560,371.457,563.171,367.552,-0.0204
mixed,4,2,0.5,4.0,512,4096,2048,8192,5120,628.864,816.546,682.208,0.2842
mixed,4,2,0.5,4.0,512,4096,4096,16384,10240,940.322,1310.945,1308.898,0.9945
mixed,4,2,0.5,4.0,512,8192,128,512,320,571.168,574.335,574.081,0.9198
mixed,4,2,0.5,4.0,512,8192,256,1024,640,576.833,576.258,576.095,
mixed,4,2,0.5,4.0,512,8192,512,2048,1280,577.217,578.721,578.113,0.5957
mixed,4,2,0.5,4.0,512,8192,1024,4096,2560,576.961,582.882,577.378,0.0704
mixed,4,2,0.5,4.0,512,8192,2048,8192,5120,694.88,1077.954,683.84,-0.0288
mixed,4,2,0.5,4.0,512,8192,4096,16384,10240,1204.802,1579.46,1313.858,0.2911
mixed,4,2,0.5,4.0,1024,0,128,512,320,137.663,141.824,138.881,0.2927
mixed,4,2,0.5,4.0,1024,0,256,1024,640,145.567,162.397,152.0,0.3822
mixed,4,2,0.5,4.0,1024,0,512,2048,1280,177.697,224.928,217.026,0.8327
mixed,4,2,0.5,4.0,1024,0,1024,4096,2560,256.928,352.416,346.623,0.9393
mixed,4,2,0.5,4.0,1024,0,2048,8192,5120,411.49,600.707,595.007,0.9699
mixed,4,2,0.5,4.0,1024,0,4096,16384,10240,721.697,1112.355,1105.121,0.9815
mixed,4,2,0.5,4.0,1024,512,128,512,320,201.088,203.426,202.304,0.5201
mixed,4,2,0.5,4.0,1024,512,256,1024,640,202.913,209.184,206.528,0.5765
mixed,4,2,0.5,4.0,1024,512,512,2048,1280,221.377,268.606,254.912,0.7101
mixed,4,2,0.5,4.0,1024,512,1024,4096,2560,298.497,392.064,380.353,0.8748
mixed,4,2,0.5,4.0,1024,512,2048,8192,5120,453.631,641.313,638.499,0.985
mixed,4,2,0.5,4.0,1024,512,4096,16384,10240,766.593,1140.13,1130.818,0.9751
mixed,4,2,0.5,4.0,1024,1024,128,512,320,263.006,262.911,262.784,
mixed,4,2,0.5,4.0,1024,1024,256,1024,640,265.951,267.649,264.832,-0.659
mixed,4,2,0.5,4.0,1024,1024,512,2048,1280,268.096,302.368,287.327,0.5611
mixed,4,2,0.5,4.0,1024,1024,1024,4096,2560,332.992,428.608,411.84,0.8246
mixed,4,2,0.5,4.0,1024,1024,2048,8192,5120,491.712,675.457,672.544,0.9841
mixed,4,2,0.5,4.0,1024,1024,4096,16384,10240,799.488,1177.668,1172.196,0.9855
mixed,4,2,0.5,4.0,1024,2048,128,512,320,387.201,386.945,385.631,
mixed,4,2,0.5,4.0,1024,2048,256,1024,640,387.17,390.434,388.096,0.2837
mixed,4,2,0.5,4.0,1024,2048,512,2048,1280,392.001,393.759,390.176,-1.0381
mixed,4,2,0.5,4.0,1024,2048,1024,4096,2560,408.768,495.296,478.464,0.8055
mixed,4,2,0.5,4.0,1024,2048,2048,8192,5120,557.025,745.153,728.256,0.9102
mixed,4,2,0.5,4.0,1024,2048,4096,16384,10240,868.736,1240.803,1236.74,0.9891
mixed,4,2,0.5,4.0,1024,4096,128,512,320,632.963,632.737,632.674,
mixed,4,2,0.5,4.0,1024,4096,256,1024,640,634.528,633.41,632.992,
mixed,4,2,0.5,4.0,1024,4096,512,2048,1280,636.097,637.729,633.568,-1.5496
mixed,4,2,0.5,4.0,1024,4096,1024,4096,2560,637.73,640.067,640.706,1.2734
mixed,4,2,0.5,4.0,1024,4096,2048,8192,5120,687.2,875.007,858.849,0.914
mixed,4,2,0.5,4.0,1024,4096,4096,16384,10240,997.091,1370.276,1357.218,0.965
mixed,4,2,0.5,4.0,1024,8192,128,512,320,1124.737,1123.362,1123.009,
mixed,4,2,0.5,4.0,1024,8192,256,1024,640,1122.657,1123.81,1123.425,0.6661
mixed,4,2,0.5,4.0,1024,8192,512,2048,1280,1124.098,1121.826,1125.026,
mixed,4,2,0.5,4.0,1024,8192,1024,4096,2560,1122.656,1135.843,1126.627,0.3011
mixed,4,2,0.5,4.0,1024,8192,2048,8192,5120,1126.179,1158.978,1152.417,0.8
mixed,4,2,0.5,4.0,1024,8192,4096,16384,10240,1253.985,1629.697,1605.759,0.9363
mixed,4,2,0.5,4.0,2048,0,128,512,320,339.52,346.816,339.265,-0.035
mixed,4,2,0.5,4.0,2048,0,256,1024,640,347.583,355.107,347.585,0.0003
mixed,4,2,0.5,4.0,2048,0,512,2048,1280,361.698,389.152,372.258,0.3846
mixed,4,2,0.5,4.0,2048,0,1024,4096,2560,426.529,534.655,506.336,0.7381
mixed,4,2,0.5,4.0,2048,0,2048,8192,5120,593.855,780.164,763.907,0.9127
mixed,4,2,0.5,4.0,2048,0,4096,16384,10240,902.977,1275.781,1268.099,0.9794
mixed,4,2,0.5,4.0,2048,512,128,512,320,444.033,447.871,445.185,0.3002
mixed,4,2,0.5,4.0,2048,512,256,1024,640,452.928,460.16,447.681,-0.7255
mixed,4,2,0.5,4.0,2048,512,512,2048,1280,461.697,473.825,464.768,0.2532
mixed,4,2,0.5,4.0,2048,512,1024,4096,2560,505.28,613.058,582.754,0.7188
mixed,4,2,0.5,4.0,2048,512,2048,8192,5120,690.946,874.947,847.168,0.849
mixed,4,2,0.5,4.0,2048,512,4096,16384,10240,997.985,1371.363,1350.851,0.9451
mixed,4,2,0.5,4.0,2048,1024,128,512,320,540.481,546.784,544.896,0.7005
mixed,4,2,0.5,4.0,2048,1024,256,1024,640,549.92,557.984,548.225,-0.2102
mixed,4,2,0.5,4.0,2048,1024,512,2048,1280,560.159,577.6,559.167,-0.0569
mixed,4,2,0.5,4.0,2048,1024,1024,4096,2560,586.943,692.802,661.215,0.7016
mixed,4,2,0.5,4.0,2048,1024,2048,8192,5120,764.994,971.778,927.681,0.7867
mixed,4,2,0.5,4.0,2048,1024,4096,16384,10240,1096.672,1465.795,1442.691,0.9374
mixed,4,2,0.5,4.0,2048,2048,128,512,320,727.458,736.77,730.177,0.292
mixed,4,2,0.5,4.0,2048,2048,256,1024,640,737.186,752.353,737.696,0.0336
mixed,4,2,0.5,4.0,2048,2048,512,2048,1280,756.258,778.66,749.473,-0.3029
mixed,4,2,0.5,4.0,2048,2048,1024,4096,2560,800.801,843.521,799.872,-0.0217
mixed,4,2,0.5,4.0,2048,2048,2048,8192,5120,926.017,1137.411,1093.731,0.7934
mixed,4,2,0.5,4.0,2048,2048,4096,16384,10240,1284.229,1664.165,1615.553,0.8721
mixed,4,2,0.5,4.0,2048,4096,128,512,320,1096.481,1098.208,1096.449,-0.0185
mixed,4,2,0.5,4.0,2048,4096,256,1024,640,1106.145,1113.219,1106.24,0.0134
mixed,4,2,0.5,4.0,2048,4096,512,2048,1280,1124.673,1154.787,1117.024,-0.254
mixed,4,2,0.5,4.0,2048,4096,1024,4096,2560,1173.217,1272.1,1136.033,-0.376
mixed,4,2,0.5,4.0,2048,4096,2048,8192,5120,1293.695,1463.618,1390.403,0.5691
mixed,4,2,0.5,4.0,2048,4096,4096,16384,10240,1625.376,2020.067,1959.49,0.8465
mixed,4,2,0.5,4.0,2048,8192,128,512,320,1824.835,1832.131,1824.644,-0.0262
mixed,4,2,0.5,4.0,2048,8192,256,1024,640,1839.426,1846.59,1832.867,-0.9155
mixed,4,2,0.5,4.0,2048,8192,512,2048,1280,1857.342,1878.243,1847.842,-0.4545
mixed,4,2,0.5,4.0,2048,8192,1024,4096,2560,1906.626,2004.963,1869.346,-0.3791
mixed,4,2,0.5,4.0,2048,8192,2048,8192,5120,2067.809,2250.659,1917.983,-0.8194
mixed,4,2,0.5,4.0,2048,8192,4096,16384,10240,2313.571,2705.351,2575.169,0.6677
pure,4,3,0.75,4.0,0,0,128,512,416,47.488,49.854,48.128,0.2705
pure,4,3,0.75,4.0,0,0,256,1024,832,54.944,60.512,57.536,0.4655
pure,4,3,0.75,4.0,0,0,512,2048,1664,74.592,81.152,76.928,0.3561
pure,4,3,0.75,4.0,0,0,1024,4096,3328,107.648,116.608,108.317,0.0747
pure,4,3,0.75,4.0,0,0,2048,8192,6656,157.248,183.104,160.544,0.1275
pure,4,3,0.75,4.0,0,0,4096,16384,13312,268.483,322.178,282.271,0.2568
mixed,4,3,0.75,4.0,16,0,128,512,416,45.12,52.191,52.095,0.9864
mixed,4,3,0.75,4.0,16,0,256,1024,832,68.991,85.568,84.416,0.9305
mixed,4,3,0.75,4.0,16,0,512,2048,1664,126.625,152.065,151.297,0.9698
mixed,4,3,0.75,4.0,16,0,1024,4096,3328,234.177,285.12,284.256,0.983
mixed,4,3,0.75,4.0,16,0,2048,8192,6656,452.16,551.712,552.258,1.0055
mixed,4,3,0.75,4.0,16,0,4096,16384,13312,887.265,1087.746,1088.545,1.004
mixed,4,3,0.75,4.0,16,512,128,512,416,52.063,52.513,52.288,0.5
mixed,4,3,0.75,4.0,16,512,256,1024,832,68.927,84.96,84.352,0.9621
mixed,4,3,0.75,4.0,16,512,512,2048,1664,126.239,152.8,152.065,0.9723
mixed,4,3,0.75,4.0,16,512,1024,4096,3328,235.233,286.337,285.183,0.9774
mixed,4,3,0.75,4.0,16,512,2048,8192,6656,452.865,554.112,551.68,0.976
mixed,4,3,0.75,4.0,16,512,4096,16384,13312,888.608,1087.839,1089.538,1.0085
mixed,4,3,0.75,4.0,16,1024,128,512,416,85.087,85.472,85.056,-0.0805
mixed,4,3,0.75,4.0,16,1024,256,1024,832,85.857,85.792,85.216,
mixed,4,3,0.75,4.0,16,1024,512,2048,1664,127.2,152.0,152.032,1.0013
mixed,4,3,0.75,4.0,16,1024,1024,4096,3328,234.91,286.945,285.951,0.9809
mixed,4,3,0.75,4.0,16,1024,2048,8192,6656,452.961,552.867,553.539,1.0067
mixed,4,3,0.75,4.0,16,1024,4096,16384,13312,887.426,1091.201,1088.227,0.9854
mixed,4,3,0.75,4.0,16,2048,128,512,416,152.385,152.226,152.383,
mixed,4,3,0.75,4.0,16,2048,256,1024,832,151.775,152.704,151.649,-0.1356
mixed,4,3,0.75,4.0,16,2048,512,2048,1664,153.409,153.472,152.96,-7.127
mixed,4,3,0.75,4.0,16,2048,1024,4096,3328,234.656,286.88,287.072,1.0037
mixed,4,3,0.75,4.0,16,2048,2048,8192,6656,452.352,554.337,553.12,0.9881
mixed,4,3,0.75,4.0,16,2048,4096,16384,13312,889.155,1091.491,1087.011,0.9779
mixed,4,3,0.75,4.0,16,4096,128,512,416,287.04,287.008,287.616,
mixed,4,3,0.75,4.0,16,4096,256,1024,832,287.648,288.193,287.233,-0.7615
mixed,4,3,0.75,4.0,16,4096,512,2048,1664,286.785,286.593,287.359,
mixed,4,3,0.75,4.0,16,4096,1024,4096,3328,287.041,287.168,286.752,-2.2756
mixed,4,3,0.75,4.0,16,4096,2048,8192,6656,453.25,552.864,551.616,0.9875
mixed,4,3,0.75,4.0,16,4096,4096,16384,13312,889.762,1089.826,1090.145,1.0016
mixed,4,3,0.75,4.0,16,8192,128,512,416,560.578,560.608,557.984,-86.4667
mixed,4,3,0.75,4.0,16,8192,256,1024,832,559.073,559.968,558.241,-0.9296
mixed,4,3,0.75,4.0,16,8192,512,2048,1664,559.137,557.566,558.338,
mixed,4,3,0.75,4.0,16,8192,1024,4096,3328,556.448,554.593,557.152,
mixed,4,3,0.75,4.0,16,8192,2048,8192,6656,553.759,552.929,554.784,
mixed,4,3,0.75,4.0,16,8192,4096,16384,13312,890.721,1090.21,1087.81,0.988
mixed,4,3,0.75,4.0,32,0,128,512,416,45.184,52.192,52.32,1.0183
mixed,4,3,0.75,4.0,32,0,256,1024,832,69.089,84.736,84.479,0.9836
mixed,4,3,0.75,4.0,32,0,512,2048,1664,126.336,151.872,151.328,0.9787
mixed,4,3,0.75,4.0,32,0,1024,4096,3328,234.688,285.345,285.184,0.9968
mixed,4,3,0.75,4.0,32,0,2048,8192,6656,452.736,554.147,553.729,0.9959
mixed,4,3,0.75,4.0,32,0,4096,16384,13312,887.811,1091.648,1087.104,0.9777
mixed,4,3,0.75,4.0,32,512,128,512,416,52.672,52.961,52.769,0.3356
mixed,4,3,0.75,4.0,32,512,256,1024,832,68.704,84.961,84.67,0.9821
mixed,4,3,0.75,4.0,32,512,512,2048,1664,126.496,152.065,151.937,0.995
mixed,4,3,0.75,4.0,32,512,1024,4096,3328,234.145,285.919,284.224,0.9673
mixed,4,3,0.75,4.0,32,512,2048,8192,6656,451.712,554.464,553.058,0.9863
mixed,4,3,0.75,4.0,32,512,4096,16384,13312,889.859,1090.626,1089.279,0.9933
mixed,4,3,0.75,4.0,32,1024,128,512,416,84.992,85.186,85.184,0.9897
mixed,4,3,0.75,4.0,32,1024,256,1024,832,86.08,86.4,85.44,-2.0
mixed,4,3,0.75,4.0,32,1024,512,2048,1664,126.527,152.352,151.488,0.9665
mixed,4,3,0.75,4.0,32,1024,1024,4096,3328,235.711,286.528,286.208,0.9937
mixed,4,3,0.75,4.0,32,1024,2048,8192,6656,453.248,553.12,553.632,1.0051
mixed,4,3,0.75,4.0,32,1024,4096,16384,13312,892.0,1090.849,1090.784,0.9997
mixed,4,3,0.75,4.0,32,2048,128,512,416,152.033,153.376,152.065,0.0238
mixed,4,3,0.75,4.0,32,2048,256,1024,832,153.12,152.992,152.737,
mixed,4,3,0.75,4.0,32,2048,512,2048,1664,153.952,153.566,153.407,
mixed,4,3,0.75,4.0,32,2048,1024,4096,3328,234.081,287.2,286.144,0.9801
mixed,4,3,0.75,4.0,32,2048,2048,8192,6656,452.0,555.104,553.696,0.9863
mixed,4,3,0.75,4.0,32,2048,4096,16384,13312,888.545,1094.271,1091.009,0.9841
mixed,4,3,0.75,4.0,32,4096,128,512,416,287.584,288.673,287.456,-0.1175
mixed,4,3,0.75,4.0,32,4096,256,1024,832,286.656,287.105,286.784,0.2851
mixed,4,3,0.75,4.0,32,4096,512,2048,1664,288.223,288.032,286.624,
mixed,4,3,0.75,4.0,32,4096,1024,4096,3328,286.112,287.712,287.649,0.9606
mixed,4,3,0.75,4.0,32,4096,2048,8192,6656,452.608,554.399,554.335,0.9994
mixed,4,3,0.75,4.0,32,4096,4096,16384,13312,888.354,1094.688,1091.808,0.986
mixed,4,3,0.75,4.0,32,8192,128,512,416,559.265,559.968,559.329,0.091
mixed,4,3,0.75,4.0,32,8192,256,1024,832,559.872,559.425,559.041,
mixed,4,3,0.75,4.0,32,8192,512,2048,1664,559.33,557.793,559.424,
mixed,4,3,0.75,4.0,32,8192,1024,4096,3328,558.211,556.289,557.346,
mixed,4,3,0.75,4.0,32,8192,2048,8192,6656,554.176,555.136,554.752,0.6
mixed,4,3,0.75,4.0,32,8192,4096,16384,13312,892.639,1092.034,1093.154,1.0056
mixed,4,3,0.75,4.0,64,0,128,512,416,45.057,52.575,52.319,0.9659
mixed,4,3,0.75,4.0,64,0,256,1024,832,69.216,85.215,84.832,0.9761
mixed,4,3,0.75,4.0,64,0,512,2048,1664,127.008,152.415,151.424,0.961
mixed,4,3,0.75,4.0,64,0,1024,4096,3328,235.136,285.696,285.345,0.9931
