regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,4,1,0.25,4.0,0,0,512,2048,896,74.784,118.88,74.657,-0.0029
pure,4,1,0.25,4.0,0,0,2048,8192,3584,169.854,321.566,171.394,0.0102
mixed,4,1,0.25,4.0,256,0,512,2048,896,181.728,330.081,240.448,0.3958
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,530.272,1124.418,732.67,0.3407
mixed,4,1,0.25,4.0,256,4096,512,2048,896,653.887,737.215,644.16,-0.1167
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,844.862,1409.856,1107.073,0.4641
mixed,4,1,0.25,4.0,512,0,512,2048,896,246.051,389.694,310.751,0.4504
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,583.008,1180.8,799.999,0.363
mixed,4,1,0.25,4.0,512,4096,512,2048,896,1046.111,1178.02,1050.209,0.0311
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,1356.549,1950.558,1520.32,0.2757
mixed,4,1,0.25,4.0,1024,0,512,2048,896,423.392,580.8,488.801,0.4155
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,779.84,1348.034,1024.289,0.4302
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,1935.142,2041.89,1933.121,-0.0189
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,2152.326,2765.281,2343.296,0.3116
pure,4,2,0.5,4.0,0,0,512,2048,1280,89.826,120.96,88.737,-0.035
pure,4,2,0.5,4.0,0,0,2048,8192,5120,219.137,321.761,219.393,0.0025
mixed,4,2,0.5,4.0,256,0,512,2048,1280,232.737,331.137,262.495,0.3024
mixed,4,2,0.5,4.0,256,0,2048,8192,5120,732.899,1129.855,757.247,0.0613
mixed,4,2,0.5,4.0,256,4096,512,2048,1280,694.751,747.199,689.921,-0.0921
mixed,4,2,0.5,4.0,256,4096,2048,8192,5120,1021.348,1412.065,1250.72,0.5871
mixed,4,2,0.5,4.0,512,0,512,2048,1280,296.926,386.686,337.438,0.4513
mixed,4,2,0.5,4.0,512,0,2048,8192,5120,781.183,1179.487,861.92,0.2027
mixed,4,2,0.5,4.0,512,4096,512,2048,1280,1095.52,1182.015,1096.638,0.0129
mixed,4,2,0.5,4.0,512,4096,2048,8192,5120,1507.588,1961.474,1662.016,0.3402
mixed,4,2,0.5,4.0,1024,0,512,2048,1280,476.48,581.536,522.368,0.4368
mixed,4,2,0.5,4.0,1024,0,2048,8192,5120,945.856,1344.673,1118.082,0.4318
mixed,4,2,0.5,4.0,1024,4096,512,2048,1280,1974.816,2040.544,1982.658,0.1193
mixed,4,2,0.5,4.0,1024,4096,2048,8192,5120,2286.339,2771.594,2510.848,0.4627
pure,4,3,0.75,4.0,0,0,512,2048,1664,106.944,121.024,107.52,0.0409
pure,4,3,0.75,4.0,0,0,2048,8192,6656,269.312,323.648,288.961,0.3616
mixed,4,3,0.75,4.0,256,0,512,2048,1664,281.921,330.08,313.279,0.6511
mixed,4,3,0.75,4.0,256,0,2048,8192,6656,931.937,1130.049,1107.617,0.8868
mixed,4,3,0.75,4.0,256,4096,512,2048,1664,706.368,747.709,740.672,0.8298
mixed,4,3,0.75,4.0,256,4096,2048,8192,6656,1220.928,1415.391,1389.538,0.8671
mixed,4,3,0.75,4.0,512,0,512,2048,1664,342.431,388.927,366.623,0.5203
mixed,4,3,0.75,4.0,512,0,2048,8192,6656,982.943,1177.889,1129.473,0.7516
mixed,4,3,0.75,4.0,512,4096,512,2048,1664,1140.771,1179.713,1149.567,0.2259
mixed,4,3,0.75,4.0,512,4096,2048,8192,6656,1671.011,1956.193,1717.922,0.1645
mixed,4,3,0.75,4.0,1024,0,512,2048,1664,531.84,566.529,546.464,0.4216
mixed,4,3,0.75,4.0,1024,0,2048,8192,6656,1150.944,1345.185,1205.505,0.2809
mixed,4,3,0.75,4.0,1024,4096,512,2048,1664,2008.254,2021.088,2015.552,0.5686
mixed,4,3,0.75,4.0,1024,4096,2048,8192,6656,2498.269,2761.859,2634.367,0.5163
pure,8,1,0.125,4.0,0,0,512,2048,704,106.178,190.305,102.43,-0.0446
pure,8,1,0.125,4.0,0,0,2048,8192,2816,237.92,587.233,254.72,0.0481
mixed,8,1,0.125,4.0,256,0,512,2048,704,235.616,507.392,317.6,0.3017
mixed,8,1,0.125,4.0,256,0,2048,8192,2816,654.275,1710.883,985.474,0.3135
mixed,8,1,0.125,4.0,256,4096,512,2048,704,708.8,1009.854,733.152,0.0809
mixed,8,1,0.125,4.0,256,4096,2048,8192,2816,1090.625,2214.722,1296.962,0.1836
mixed,8,1,0.125,4.0,512,0,512,2048,704,301.983,598.304,382.945,0.2732
mixed,8,1,0.125,4.0,512,0,2048,8192,2816,745.09,1791.938,1051.106,0.2923
mixed,8,1,0.125,4.0,512,4096,512,2048,704,1132.291,1365.792,1148.352,0.0688
mixed,8,1,0.125,4.0,512,4096,2048,8192,2816,1491.425,2564.835,1729.28,0.2216
mixed,8,1,0.125,4.0,1024,0,512,2048,704,476.097,791.65,562.465,0.2737
mixed,8,1,0.125,4.0,1024,0,2048,8192,2816,958.048,2028.034,1253.825,0.2764
mixed,8,1,0.125,4.0,1024,4096,512,2048,704,2018.116,2274.08,1940.291,-0.304
mixed,8,1,0.125,4.0,1024,4096,2048,8192,2816,2300.707,3421.41,2490.721,0.1695
pure,8,2,0.25,4.0,0,0,512,2048,896,110.654,190.815,112.45,0.0224
pure,8,2,0.25,4.0,0,0,2048,8192,3584,288.993,588.64,290.143,0.0038
mixed,8,2,0.25,4.0,256,0,512,2048,896,281.409,506.946,347.2,0.2917
mixed,8,2,0.25,4.0,256,0,2048,8192,3584,804.224,1713.601,1093.344,0.3179
mixed,8,2,0.25,4.0,256,4096,512,2048,896,762.178,1003.489,781.571,0.0804
mixed,8,2,0.25,4.0,256,4096,2048,8192,3584,1274.976,2214.787,1414.433,0.1484
mixed,8,2,0.25,4.0,512,0,512,2048,896,353.378,600.194,415.936,0.2535
mixed,8,2,0.25,4.0,512,0,2048,8192,3584,899.2,1797.312,1126.594,0.2532
mixed,8,2,0.25,4.0,512,4096,512,2048,896,1183.039,1345.343,1185.792,0.017
mixed,8,2,0.25,4.0,512,4096,2048,8192,3584,1658.179,2546.018,1840.704,0.2056
mixed,8,2,0.25,4.0,1024,0,512,2048,896,528.609,777.184,598.911,0.2828
mixed,8,2,0.25,4.0,1024,0,2048,8192,3584,1117.728,2060.771,1373.889,0.2716
mixed,8,2,0.25,4.0,1024,4096,512,2048,896,2047.398,2222.399,2039.202,-0.0468
mixed,8,2,0.25,4.0,1024,4096,2048,8192,3584,2507.841,3422.884,2673.347,0.1809
pure,8,4,0.5,4.0,0,0,512,2048,1280,140.736,190.432,139.872,-0.0174
pure,8,4,0.5,4.0,0,0,2048,8192,5120,390.591,588.671,403.044,0.0629
mixed,8,4,0.5,4.0,256,0,512,2048,1280,356.643,507.68,400.608,0.2911
mixed,8,4,0.5,4.0,256,0,2048,8192,5120,1101.377,1714.241,1276.896,0.2864
mixed,8,4,0.5,4.0,256,4096,512,2048,1280,859.681,1003.682,846.946,-0.0884
mixed,8,4,0.5,4.0,256,4096,2048,8192,5120,1564.58,2165.312,1679.044,0.1905
mixed,8,4,0.5,4.0,512,0,512,2048,1280,436.032,598.018,466.787,0.1899
mixed,8,4,0.5,4.0,512,0,2048,8192,5120,1183.937,1796.034,1359.777,0.2873
mixed,8,4,0.5,4.0,512,4096,512,2048,1280,1254.146,1348.004,1243.301,-0.1155
mixed,8,4,0.5,4.0,512,4096,2048,8192,5120,1881.219,2460.483,2119.877,0.412
mixed,8,4,0.5,4.0,1024,0,512,2048,1280,627.264,788.769,639.01,0.0727
mixed,8,4,0.5,4.0,1024,0,2048,8192,5120,1390.592,2043.459,1576.353,0.2845
mixed,8,4,0.5,4.0,1024,4096,512,2048,1280,2082.915,2263.939,2140.805,0.3198
mixed,8,4,0.5,4.0,1024,4096,2048,8192,5120,2793.029,3515.845,2911.682,0.1642
pure,8,6,0.75,4.0,0,0,512,2048,1664,164.512,191.616,182.271,0.6552
pure,8,6,0.75,4.0,0,0,2048,8192,6656,492.671,586.625,505.151,0.1328
mixed,8,6,0.75,4.0,256,0,512,2048,1664,425.442,508.257,456.545,0.3756
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,1397.824,1706.664,1658.849,0.8452
mixed,8,6,0.75,4.0,256,4096,512,2048,1664,925.758,999.2,901.923,-0.3245
mixed,8,6,0.75,4.0,256,4096,2048,8192,6656,1829.799,2201.767,1860.453,0.0824
mixed,8,6,0.75,4.0,512,0,512,2048,1664,509.951,591.071,533.473,0.29
mixed,8,6,0.75,4.0,512,0,2048,8192,6656,1495.655,1721.51,1685.953,0.8426
mixed,8,6,0.75,4.0,512,4096,512,2048,1664,1252.737,1360.96,1293.217,0.374
mixed,8,6,0.75,4.0,512,4096,2048,8192,6656,2221.507,2541.381,2345.766,0.3885
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,708.642,795.905,712.772,0.0473
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,1756.289,1960.229,1768.898,0.0618
mixed,8,6,0.75,4.0,1024,4096,512,2048,1664,2105.923,2172.706,2184.77,1.1806
mixed,8,6,0.75,4.0,1024,4096,2048,8192,6656,3112.932,3411.107,3091.843,-0.0707
pure,8,7,0.875,4.0,0,0,512,2048,1856,176.67,191.363,186.398,0.6621
pure,8,7,0.875,4.0,0,0,2048,8192,7424,540.639,587.583,538.144,-0.0531
mixed,8,7,0.875,4.0,256,0,512,2048,1856,458.753,487.04,470.432,0.4129
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,1490.209,1637.507,1617.826,0.8664
mixed,8,7,0.875,4.0,256,4096,512,2048,1856,931.329,963.839,891.298,-1.2313
mixed,8,7,0.875,4.0,256,4096,2048,8192,7424,1938.658,2117.441,1992.547,0.3014
mixed,8,7,0.875,4.0,512,0,512,2048,1856,526.911,574.913,540.064,0.274
mixed,8,7,0.875,4.0,512,0,2048,8192,7424,1643.041,1759.557,1683.202,0.3447
mixed,8,7,0.875,4.0,512,4096,512,2048,1856,1261.986,1329.856,1287.328,0.3734
mixed,8,7,0.875,4.0,512,4096,2048,8192,7424,2315.269,2445.473,2404.357,0.6842
mixed,8,7,0.875,4.0,1024,0,512,2048,1856,711.039,758.85,730.817,0.4137
mixed,8,7,0.875,4.0,1024,0,2048,8192,7424,1822.404,1967.237,1869.088,0.3223
mixed,8,7,0.875,4.0,1024,4096,512,2048,1856,2126.918,2280.809,2128.966,0.0133
mixed,8,7,0.875,4.0,1024,4096,2048,8192,7424,3190.763,3338.212,3245.99,0.3745
pure,16,1,0.0625,4.0,0,0,512,2048,608,143.777,334.051,145.088,0.0069
pure,16,1,0.0625,4.0,0,0,2048,8192,2432,386.786,1143.842,395.202,0.0111
mixed,16,1,0.0625,4.0,256,0,512,2048,608,330.017,890.018,435.745,0.1888
mixed,16,1,0.0625,4.0,256,0,2048,8192,2432,1031.457,3203.944,1333.858,0.1392
mixed,16,1,0.0625,4.0,256,4096,512,2048,608,816.416,1299.491,848.705,0.0668
mixed,16,1,0.0625,4.0,256,4096,2048,8192,2432,1444.037,3461.702,1656.832,0.1055
mixed,16,1,0.0625,4.0,512,0,512,2048,608,405.153,964.768,509.537,0.1865
mixed,16,1,0.0625,4.0,512,0,2048,8192,2432,1106.466,3252.07,1442.243,0.1565
mixed,16,1,0.0625,4.0,512,4096,512,2048,608,1213.986,1724.066,1241.889,0.0547
mixed,16,1,0.0625,4.0,512,4096,2048,8192,2432,1853.858,3959.559,2072.838,0.104
mixed,16,1,0.0625,4.0,1024,0,512,2048,608,621.986,1177.954,711.489,0.161
mixed,16,1,0.0625,4.0,1024,0,2048,8192,2432,1323.941,3440.874,1628.546,0.1439
mixed,16,1,0.0625,4.0,1024,4096,512,2048,608,2073.826,2583.625,2106.151,0.0634
mixed,16,1,0.0625,4.0,1024,4096,2048,8192,2432,2708.995,4797.803,2907.014,0.0948
pure,16,2,0.125,4.0,0,0,512,2048,704,157.249,333.891,157.217,-0.0002
pure,16,2,0.125,4.0,0,0,2048,8192,2816,440.579,1143.969,436.513,-0.0058
mixed,16,2,0.125,4.0,256,0,512,2048,704,374.914,889.76,463.714,0.1725
mixed,16,2,0.125,4.0,256,0,2048,8192,2816,1172.866,3197.639,1440.067,0.132
mixed,16,2,0.125,4.0,256,4096,512,2048,704,860.449,1295.491,877.09,0.0383
mixed,16,2,0.125,4.0,256,4096,2048,8192,2816,1572.197,3456.363,1777.187,0.1088
mixed,16,2,0.125,4.0,512,0,512,2048,704,451.936,962.66,538.176,0.1689
mixed,16,2,0.125,4.0,512,0,2048,8192,2816,1242.114,3247.333,1521.222,0.1392
mixed,16,2,0.125,4.0,512,4096,512,2048,704,1255.906,1724.1,1268.321,0.0265
mixed,16,2,0.125,4.0,512,4096,2048,8192,2816,1975.046,3956.266,2189.768,0.1084
mixed,16,2,0.125,4.0,1024,0,512,2048,704,656.546,1176.802,744.065,0.1682
mixed,16,2,0.125,4.0,1024,0,2048,8192,2816,1463.075,3438.855,1740.035,0.1402
mixed,16,2,0.125,4.0,1024,4096,512,2048,704,2118.118,2583.366,2135.011,0.0363
mixed,16,2,0.125,4.0,1024,4096,2048,8192,2816,2843.012,4803.305,3027.846,0.0943
pure,16,4,0.25,4.0,0,0,512,2048,896,182.912,332.831,183.042,0.0009
pure,16,4,0.25,4.0,0,0,2048,8192,3584,546.114,1144.611,538.818,-0.0122
mixed,16,4,0.25,4.0,256,0,512,2048,896,462.785,886.496,518.21,0.1308
mixed,16,4,0.25,4.0,256,0,2048,8192,3584,1454.018,3193.03,1660.453,0.1187
mixed,16,4,0.25,4.0,256,4096,512,2048,896,949.825,1296.674,941.088,-0.0252
mixed,16,4,0.25,4.0,256,4096,2048,8192,3584,1763.843,3453.606,2018.529,0.1507
mixed,16,4,0.25,4.0,512,0,512,2048,896,538.977,962.146,595.489,0.1335
mixed,16,4,0.25,4.0,512,0,2048,8192,3584,1526.66,3244.493,1749.382,0.1297
mixed,16,4,0.25,4.0,512,4096,512,2048,896,1339.651,1720.834,1339.715,0.0002
mixed,16,4,0.25,4.0,512,4096,2048,8192,3584,2250.787,3945.608,2430.377,0.106
mixed,16,4,0.25,4.0,1024,0,512,2048,896,746.05,1175.49,799.617,0.1247
mixed,16,4,0.25,4.0,1024,0,2048,8192,3584,1752.259,3435.37,1961.378,0.1242
mixed,16,4,0.25,4.0,1024,4096,512,2048,896,2199.432,2587.173,2194.628,-0.0124
mixed,16,4,0.25,4.0,1024,4096,2048,8192,3584,3077.312,4790.67,3279.334,0.1179
pure,16,8,0.5,4.0,0,0,512,2048,1280,233.761,332.318,231.487,-0.0231
pure,16,8,0.5,4.0,0,0,2048,8192,5120,751.713,1144.642,739.362,-0.0314
mixed,16,8,0.5,4.0,256,0,512,2048,1280,603.263,887.361,638.274,0.1232
mixed,16,8,0.5,4.0,256,0,2048,8192,5120,2024.742,3192.103,2145.828,0.1037
mixed,16,8,0.5,4.0,256,4096,512,2048,1280,1069.185,1294.082,1068.834,-0.0016
mixed,16,8,0.5,4.0,256,4096,2048,8192,5120,2322.153,3453.096,2506.599,0.1631
mixed,16,8,0.5,4.0,512,0,512,2048,1280,682.529,959.747,714.371,0.1149
mixed,16,8,0.5,4.0,512,0,2048,8192,5120,2095.013,3248.005,2221.221,0.1095
mixed,16,8,0.5,4.0,512,4096,512,2048,1280,1459.137,1715.369,1466.951,0.0305
mixed,16,8,0.5,4.0,512,4096,2048,8192,5120,2795.557,3950.795,2898.283,0.0889
mixed,16,8,0.5,4.0,1024,0,512,2048,1280,888.29,1173.315,921.857,0.1178
mixed,16,8,0.5,4.0,1024,0,2048,8192,5120,2298.851,3433.321,2436.709,0.1215
mixed,16,8,0.5,4.0,1024,4096,512,2048,1280,2333.061,2578.79,2325.797,-0.0296
mixed,16,8,0.5,4.0,1024,4096,2048,8192,5120,3611.242,4790.706,3772.903,0.1371
pure,16,12,0.75,4.0,0,0,512,2048,1664,283.621,332.576,287.97,0.0888
pure,16,12,0.75,4.0,0,0,2048,8192,6656,952.642,1144.484,940.037,-0.0657
mixed,16,12,0.75,4.0,256,0,512,2048,1664,744.77,884.354,764.192,0.1391
mixed,16,12,0.75,4.0,256,0,2048,8192,6656,2597.062,3191.437,2649.447,0.0881
mixed,16,12,0.75,4.0,256,4096,512,2048,1664,1181.024,1290.307,1191.714,0.0978
mixed,16,12,0.75,4.0,256,4096,2048,8192,6656,2936.422,3452.072,2999.653,0.1226
mixed,16,12,0.75,4.0,512,0,512,2048,1664,821.665,960.61,838.657,0.1223
mixed,16,12,0.75,4.0,512,0,2048,8192,6656,2665.35,3244.934,2722.628,0.0988
mixed,16,12,0.75,4.0,512,4096,512,2048,1664,1601.985,1718.885,1594.659,-0.0627
mixed,16,12,0.75,4.0,512,4096,2048,8192,6656,3319.213,3951.883,3394.989,0.1198
mixed,16,12,0.75,4.0,1024,0,512,2048,1664,1033.192,1173.859,1046.339,0.0935
mixed,16,12,0.75,4.0,1024,0,2048,8192,6656,2859.239,3433.707,2930.183,0.1235
mixed,16,12,0.75,4.0,1024,4096,512,2048,1664,2458.054,2585.994,2458.024,-0.0002
mixed,16,12,0.75,4.0,1024,4096,2048,8192,6656,4210.151,4801.135,4277.871,0.1146
pure,16,14,0.875,4.0,0,0,512,2048,1856,307.938,331.904,306.305,-0.0681
pure,16,14,0.875,4.0,0,0,2048,8192,7424,1048.034,1145.316,1045.092,-0.0302
mixed,16,14,0.875,4.0,256,0,512,2048,1856,797.153,886.147,818.816,0.2434
mixed,16,14,0.875,4.0,256,0,2048,8192,7424,2888.802,3186.312,2824.232,-0.217
mixed,16,14,0.875,4.0,256,4096,512,2048,1856,1210.949,1292.292,1262.5,0.6337
mixed,16,14,0.875,4.0,256,4096,2048,8192,7424,3179.432,3455.785,3203.369,0.0866
mixed,16,14,0.875,4.0,512,0,512,2048,1856,873.699,961.283,901.89,0.3219
mixed,16,14,0.875,4.0,512,0,2048,8192,7424,2949.098,3246.184,2917.036,-0.1079
mixed,16,14,0.875,4.0,512,4096,512,2048,1856,1639.841,1722.307,1656.003,0.196
mixed,16,14,0.875,4.0,512,4096,2048,8192,7424,3635.272,3953.197,3660.966,0.0808
mixed,16,14,0.875,4.0,1024,0,512,2048,1856,1085.09,1178.438,1114.983,0.3202
mixed,16,14,0.875,4.0,1024,0,2048,8192,7424,3146.951,3431.176,3178.665,0.1116
mixed,16,14,0.875,4.0,1024,4096,512,2048,1856,2503.111,2580.201,2526.82,0.3075
mixed,16,14,0.875,4.0,1024,4096,2048,8192,7424,4501.675,4794.958,4532.65,0.1056
pure,32,2,0.0625,4.0,0,0,512,2048,608,239.583,635.585,239.905,0.0008
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,734.916,2236.614,733.312,-0.0011
mixed,32,2,0.0625,4.0,256,0,512,2048,608,590.562,1642.5,718.946,0.122
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,1909.925,6046.161,2229.668,0.0773
mixed,32,2,0.0625,4.0,256,4096,512,2048,608,1096.866,2108.097,1142.211,0.0448
mixed,32,2,0.0625,4.0,256,4096,2048,8192,2432,2338.408,6736.693,2565.702,0.0517
mixed,32,2,0.0625,4.0,512,0,512,2048,608,686.467,1757.7,813.188,0.1183
mixed,32,2,0.0625,4.0,512,0,2048,8192,2432,2029.03,6131.157,2319.781,0.0709
mixed,32,2,0.0625,4.0,512,4096,512,2048,608,1511.841,2525.767,1567.587,0.055
mixed,32,2,0.0625,4.0,512,4096,2048,8192,2432,2763.303,7204.471,2978.726,0.0485
mixed,32,2,0.0625,4.0,1024,0,512,2048,608,944.928,2012.71,1062.978,0.1106
mixed,32,2,0.0625,4.0,1024,0,2048,8192,2432,2283.429,6418.065,2584.007,0.0727
mixed,32,2,0.0625,4.0,1024,4096,512,2048,608,2416.71,3436.072,2467.848,0.0502
mixed,32,2,0.0625,4.0,1024,4096,2048,8192,2432,3681.768,8131.675,3870.057,0.0423
pure,32,4,0.125,4.0,0,0,512,2048,704,264.386,636.803,265.537,0.0031
pure,32,4,0.125,4.0,0,0,2048,8192,2816,836.162,2234.789,834.884,-0.0009
mixed,32,4,0.125,4.0,256,0,512,2048,704,676.322,1647.748,777.794,0.1045
mixed,32,4,0.125,4.0,256,0,2048,8192,2816,2166.567,6053.327,2461.478,0.0759
mixed,32,4,0.125,4.0,256,4096,512,2048,704,1174.338,2103.944,1206.785,0.0349
mixed,32,4,0.125,4.0,256,4096,2048,8192,2816,2578.409,6737.68,2789.805,0.0508
mixed,32,4,0.125,4.0,512,0,512,2048,704,771.458,1760.58,874.531,0.1042
mixed,32,4,0.125,4.0,512,0,2048,8192,2816,2299.14,6127.218,2561.125,0.0684
mixed,32,4,0.125,4.0,512,4096,512,2048,704,1599.748,2517.994,1628.869,0.0317
mixed,32,4,0.125,4.0,512,4096,2048,8192,2816,3013.64,7255.059,3222.568,0.0493
mixed,32,4,0.125,4.0,1024,0,512,2048,704,1021.923,2013.542,1122.98,0.1019
mixed,32,4,0.125,4.0,1024,0,2048,8192,2816,2549.861,6426.418,2820.421,0.0698
mixed,32,4,0.125,4.0,1024,4096,512,2048,704,2502.917,3432.361,2536.23,0.0358
mixed,32,4,0.125,4.0,1024,4096,2048,8192,2816,3935.466,8163.611,4124.681,0.0448
pure,32,8,0.25,4.0,0,0,512,2048,896,314.306,638.175,314.56,0.0008
pure,32,8,0.25,4.0,0,0,2048,8192,3584,1039.363,2241.159,1032.483,-0.0057
mixed,32,8,0.25,4.0,256,0,512,2048,896,851.776,1646.243,901.218,0.0622
mixed,32,8,0.25,4.0,256,0,2048,8192,3584,2689.16,6038.225,2941.353,0.0753
mixed,32,8,0.25,4.0,256,4096,512,2048,896,1336.741,2106.41,1337.861,0.0015
mixed,32,8,0.25,4.0,256,4096,2048,8192,3584,3106.862,6737.503,3279.633,0.0476
mixed,32,8,0.25,4.0,512,0,512,2048,896,945.124,1760.138,997.38,0.0641
mixed,32,8,0.25,4.0,512,0,2048,8192,3584,2822.572,6134.104,3040.239,0.0657
mixed,32,8,0.25,4.0,512,4096,512,2048,896,1756.52,2520.585,1754.92,-0.0021
mixed,32,8,0.25,4.0,512,4096,2048,8192,3584,3519.027,7228.189,3711.154,0.0518
mixed,32,8,0.25,4.0,1024,0,512,2048,896,1196.357,2013.257,1247.941,0.0631
mixed,32,8,0.25,4.0,1024,0,2048,8192,3584,3094.571,6422.938,3300.367,0.0618
mixed,32,8,0.25,4.0,1024,4096,512,2048,896,2665.226,3434.768,2667.37,0.0028
mixed,32,8,0.25,4.0,1024,4096,2048,8192,3584,4439.444,8146.943,4621.01,0.049
pure,32,16,0.5,4.0,0,0,512,2048,1280,426.881,637.122,424.131,-0.0131
pure,32,16,0.5,4.0,0,0,2048,8192,5120,1444.643,2240.936,1425.896,-0.0235
mixed,32,16,0.5,4.0,256,0,512,2048,1280,1122.437,1647.846,1151.621,0.0555
mixed,32,16,0.5,4.0,256,0,2048,8192,5120,3770.062,6047.356,3929.327,0.0699
mixed,32,16,0.5,4.0,256,4096,512,2048,1280,1599.751,2104.33,1590.855,-0.0176
mixed,32,16,0.5,4.0,256,4096,2048,8192,5120,4220.501,6755.613,4274.862,0.0214
mixed,32,16,0.5,4.0,512,0,512,2048,1280,1219.205,1757.256,1247.715,0.053
mixed,32,16,0.5,4.0,512,0,2048,8192,5120,3880.115,6133.368,4029.39,0.0662
mixed,32,16,0.5,4.0,512,4096,512,2048,1280,2020.167,2520.651,2010.41,-0.0195
mixed,32,16,0.5,4.0,512,4096,2048,8192,5120,4587.633,7226.911,4727.831,0.0531
mixed,32,16,0.5,4.0,1024,0,512,2048,1280,1473.447,2014.953,1498.727,0.0467
mixed,32,16,0.5,4.0,1024,0,2048,8192,5120,4175.539,6419.933,4305.969,0.0581
mixed,32,16,0.5,4.0,1024,4096,512,2048,1280,2921.129,3440.595,2927.761,0.0128
mixed,32,16,0.5,4.0,1024,4096,2048,8192,5120,5512.283,8174.565,5627.419,0.0432
pure,32,24,0.75,4.0,0,0,512,2048,1664,536.417,636.484,530.947,-0.0547
pure,32,24,0.75,4.0,0,0,2048,8192,6656,1846.248,2237.352,1823.72,-0.0576
mixed,32,24,0.75,4.0,256,0,512,2048,1664,1383.079,1644.582,1405.573,0.086
mixed,32,24,0.75,4.0,256,0,2048,8192,6656,4912.407,6046.495,4972.724,0.0532
mixed,32,24,0.75,4.0,256,4096,512,2048,1664,1846.922,2104.682,1843.144,-0.0147
mixed,32,24,0.75,4.0,256,4096,2048,8192,6656,5320.15,6757.15,5329.171,0.0063
mixed,32,24,0.75,4.0,512,0,512,2048,1664,1489.062,1760.133,1505.031,0.0589
mixed,32,24,0.75,4.0,512,0,2048,8192,6656,5008.755,6134.1,5066.551,0.0514
mixed,32,24,0.75,4.0,512,4096,512,2048,1664,2271.88,2522.347,2270.986,-0.0036
mixed,32,24,0.75,4.0,512,4096,2048,8192,6656,5715.195,7251.391,5757.181,0.0273
mixed,32,24,0.75,4.0,1024,0,512,2048,1664,1743.046,2016.524,1755.687,0.0462
mixed,32,24,0.75,4.0,1024,0,2048,8192,6656,5297.974,6426.843,5323.609,0.0227
mixed,32,24,0.75,4.0,1024,4096,512,2048,1664,3182.579,3437.295,3176.431,-0.0241
mixed,32,24,0.75,4.0,1024,4096,2048,8192,6656,6606.941,8148.196,6684.804,0.0505
pure,32,29,0.9062,4.0,0,0,512,2048,1904,598.339,636.257,598.693,0.0093
pure,32,29,0.9062,4.0,0,0,2048,8192,7616,2071.849,2237.773,2087.05,0.0916
mixed,32,29,0.9062,4.0,256,0,512,2048,1904,1488.23,1646.024,1567.493,0.5023
mixed,32,29,0.9062,4.0,256,0,2048,8192,7616,5588.63,6053.343,5657.558,0.1483
mixed,32,29,0.9062,4.0,256,4096,512,2048,1904,1952.106,2104.33,1992.264,0.2638
mixed,32,29,0.9062,4.0,256,4096,2048,8192,7616,6066.614,6738.944,6312.251,0.3654
mixed,32,29,0.9062,4.0,512,0,512,2048,1904,1595.398,1760.102,1661.798,0.4031
mixed,32,29,0.9062,4.0,512,0,2048,8192,7616,5688.571,6136.255,5760.857,0.1615
mixed,32,29,0.9062,4.0,512,4096,512,2048,1904,2366.539,2526.954,2424.36,0.3604
mixed,32,29,0.9062,4.0,512,4096,2048,8192,7616,6559.998,7229.204,6541.313,-0.0279
mixed,32,29,0.9062,4.0,1024,0,512,2048,1904,1851.078,2015.243,1915.434,0.392
mixed,32,29,0.9062,4.0,1024,0,2048,8192,7616,5964.603,6419.038,6078.587,0.2508
mixed,32,29,0.9062,4.0,1024,4096,512,2048,1904,3276.302,3437.616,3333.007,0.3515
mixed,32,29,0.9062,4.0,1024,4096,2048,8192,7616,7341.534,8140.1,7452.604,0.1391
pure,64,4,0.0625,4.0,0,0,512,2048,608,424.642,1180.23,488.353,0.0843
pure,64,4,0.0625,4.0,0,0,2048,8192,2432,1384.165,4369.01,1631.91,0.083
mixed,64,4,0.0625,4.0,256,0,512,2048,608,1132.131,3231.023,1306.119,0.0829
mixed,64,4,0.0625,4.0,256,0,2048,8192,2432,3788.081,14701.543,4050.386,0.024
mixed,64,4,0.0625,4.0,256,4096,512,2048,608,1650.182,3685.711,1746.95,0.0475
mixed,64,4,0.0625,4.0,256,4096,2048,8192,2432,4160.628,18551.478,4402.355,0.0168
mixed,64,4,0.0625,4.0,512,0,512,2048,608,1273.797,3381.714,1441.126,0.0794
mixed,64,4,0.0625,4.0,512,0,2048,8192,2432,3923.983,14789.89,4196.37,0.0251
mixed,64,4,0.0625,4.0,512,4096,512,2048,608,2113.833,4151.474,2214.695,0.0495
